precinct_id,is_complete,GEOID10,precinct_name,votes,votes_align1,votes_alignfinal,candidate,precinct,precinct_full,align1,alignfinal,county,congressional_district,precinct_delegates
Clark - 7707,FALSE,32003-7707,7707,0,0,0,patrickd,Clark - 7707,Clark - 7707_Clark - 7707,0,0,NA,NA,NA
Clark - 7707,FALSE,32003-7707,7707,0,0,0,sandersb,Clark - 7707,Clark - 7707_Clark - 7707,0,0,NA,NA,NA
Clark - 7707,FALSE,32003-7707,7707,0,0,0,steyert,Clark - 7707,Clark - 7707_Clark - 7707,0,0,NA,NA,NA
Clark - 7707,FALSE,32003-7707,7707,0,0,0,warrene,Clark - 7707,Clark - 7707_Clark - 7707,0,0,NA,NA,NA
Clark - 7707,FALSE,32003-7707,7707,0,0,0,yanga,Clark - 7707,Clark - 7707_Clark - 7707,0,0,NA,NA,NA
Clark - 7707,FALSE,32003-7707,7707,0,0,0,uncommitted,Clark - 7707,Clark - 7707_Clark - 7707,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,bennetm,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,bidenj,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,buttigiegp,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,delaneyj,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,gabbardt,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,klobuchara,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,patrickd,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,sandersb,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,steyert,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,warrene,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,yanga,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7712,FALSE,32003-7712,7712,0,0,0,uncommitted,Clark - 7712,Clark - 7712_Clark - 7712,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,bennetm,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,bidenj,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,buttigiegp,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,delaneyj,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,gabbardt,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,klobuchara,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,patrickd,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,sandersb,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,steyert,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,warrene,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,yanga,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7713,FALSE,32003-7713,7713,0,0,0,uncommitted,Clark - 7713,Clark - 7713_Clark - 7713,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,bennetm,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,bidenj,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,buttigiegp,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,delaneyj,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,gabbardt,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,klobuchara,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,patrickd,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,sandersb,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,steyert,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,warrene,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,yanga,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7714,FALSE,32003-7714,7714,0,0,0,uncommitted,Clark - 7714,Clark - 7714_Clark - 7714,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,bennetm,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,bidenj,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,buttigiegp,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,delaneyj,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,gabbardt,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,klobuchara,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,patrickd,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,sandersb,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,steyert,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,warrene,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,yanga,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7715,FALSE,32003-7715,7715,0,0,0,uncommitted,Clark - 7715,Clark - 7715_Clark - 7715,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,bennetm,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,bidenj,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,buttigiegp,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,delaneyj,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,gabbardt,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,klobuchara,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,patrickd,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,sandersb,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,steyert,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,warrene,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,yanga,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7720,FALSE,32003-7720,7720,0,0,0,uncommitted,Clark - 7720,Clark - 7720_Clark - 7720,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,bennetm,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,bidenj,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,buttigiegp,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,delaneyj,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,gabbardt,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,klobuchara,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,patrickd,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,sandersb,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,steyert,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,warrene,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,yanga,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7722,FALSE,32003-7722,7722,0,0,0,uncommitted,Clark - 7722,Clark - 7722_Clark - 7722,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,bennetm,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,bidenj,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,buttigiegp,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,delaneyj,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,gabbardt,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,klobuchara,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,patrickd,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,sandersb,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,steyert,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,warrene,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,yanga,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7723,FALSE,32003-7723,7723,0,0,0,uncommitted,Clark - 7723,Clark - 7723_Clark - 7723,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,bennetm,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,bidenj,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,buttigiegp,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,delaneyj,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,gabbardt,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,klobuchara,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,patrickd,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,sandersb,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,steyert,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,warrene,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,yanga,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7724,FALSE,32003-7724,7724,0,0,0,uncommitted,Clark - 7724,Clark - 7724_Clark - 7724,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,bennetm,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,bidenj,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,buttigiegp,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,delaneyj,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,gabbardt,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,klobuchara,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,patrickd,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,sandersb,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,steyert,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,warrene,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,yanga,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7726,FALSE,32003-7726,7726,0,0,0,uncommitted,Clark - 7726,Clark - 7726_Clark - 7726,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,bennetm,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,bidenj,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,buttigiegp,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,delaneyj,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,gabbardt,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,klobuchara,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,patrickd,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,sandersb,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,steyert,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,warrene,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,yanga,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7730,FALSE,32003-7730,7730,0,0,0,uncommitted,Clark - 7730,Clark - 7730_Clark - 7730,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,bennetm,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,bidenj,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,buttigiegp,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,delaneyj,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,gabbardt,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,klobuchara,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,patrickd,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,sandersb,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,steyert,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,warrene,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,yanga,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7731,FALSE,32003-7731,7731,0,0,0,uncommitted,Clark - 7731,Clark - 7731_Clark - 7731,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,bennetm,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,bidenj,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,buttigiegp,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,delaneyj,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,gabbardt,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,klobuchara,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,patrickd,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,sandersb,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,steyert,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,warrene,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,yanga,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7732,FALSE,32003-7732,7732,0,0,0,uncommitted,Clark - 7732,Clark - 7732_Clark - 7732,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,bennetm,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,bidenj,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,buttigiegp,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,delaneyj,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,gabbardt,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,klobuchara,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,patrickd,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,sandersb,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,steyert,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,warrene,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,yanga,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7733,FALSE,32003-7733,7733,0,0,0,uncommitted,Clark - 7733,Clark - 7733_Clark - 7733,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,bennetm,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,bidenj,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,buttigiegp,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,delaneyj,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,gabbardt,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,klobuchara,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,patrickd,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,sandersb,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,steyert,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,warrene,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,yanga,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7734,FALSE,32003-7734,7734,0,0,0,uncommitted,Clark - 7734,Clark - 7734_Clark - 7734,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,bennetm,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,bidenj,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,buttigiegp,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,delaneyj,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,gabbardt,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,klobuchara,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,patrickd,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,sandersb,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,steyert,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,warrene,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,yanga,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7743,FALSE,32003-7743,7743,0,0,0,uncommitted,Clark - 7743,Clark - 7743_Clark - 7743,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,bennetm,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,bidenj,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,buttigiegp,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,delaneyj,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,gabbardt,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,klobuchara,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,patrickd,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,sandersb,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,steyert,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,warrene,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,yanga,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
Clark - 7745,FALSE,32003-7745,7745,0,0,0,uncommitted,Clark - 7745,Clark - 7745_Clark - 7745,0,0,NA,NA,NA
