precinct_id,county,is_complete,GEOID10,precinct_name,candidate,precinct,precinct_full,align1,alignfinal,congressional_district,precinct_delegates
Clark - 4514,CLARK,FALSE,32003-4514,4514,yanga,4514,4514_Clark - 4514,0,0,1,21
Clark - 4514,CLARK,FALSE,32003-4514,4514,uncommitted,4514,4514_Clark - 4514,0,0,1,21
Clark - 4513,CLARK,TRUE,32003-4513,4513,bennetm,4513,4513_Clark - 4513,0,0,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,bidenj,4513,4513_Clark - 4513,5,8,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,buttigiegp,4513,4513_Clark - 4513,4,0,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,delaneyj,4513,4513_Clark - 4513,0,0,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,gabbardt,4513,4513_Clark - 4513,0,0,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,klobuchara,4513,4513_Clark - 4513,1,0,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,patrickd,4513,4513_Clark - 4513,0,0,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,sandersb,4513,4513_Clark - 4513,9,11,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,steyert,4513,4513_Clark - 4513,2,0,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,warrene,4513,4513_Clark - 4513,6,8,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,yanga,4513,4513_Clark - 4513,0,0,1,7
Clark - 4513,CLARK,TRUE,32003-4513,4513,uncommitted,4513,4513_Clark - 4513,0,0,1,7
Clark - 4512,CLARK,FALSE,32003-4512,4512,bennetm,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,bidenj,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,buttigiegp,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,delaneyj,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,gabbardt,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,klobuchara,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,patrickd,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,sandersb,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,steyert,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,warrene,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,yanga,4512,4512_Clark - 4512,0,0,4,6
Clark - 4512,CLARK,FALSE,32003-4512,4512,uncommitted,4512,4512_Clark - 4512,0,0,4,6
Clark - 4511,CLARK,FALSE,32003-4511,4511,bennetm,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,bidenj,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,buttigiegp,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,delaneyj,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,gabbardt,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,klobuchara,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,patrickd,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,sandersb,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,steyert,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,warrene,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,yanga,4511,4511_Clark - 4511,0,0,4,1
Clark - 4511,CLARK,FALSE,32003-4511,4511,uncommitted,4511,4511_Clark - 4511,0,0,4,1
Clark - 4510,CLARK,FALSE,32003-4510,4510,bennetm,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,bidenj,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,buttigiegp,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,delaneyj,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,gabbardt,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,klobuchara,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,patrickd,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,sandersb,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,steyert,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,warrene,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,yanga,4510,4510_Clark - 4510,0,0,1,25
Clark - 4510,CLARK,FALSE,32003-4510,4510,uncommitted,4510,4510_Clark - 4510,0,0,1,25
Clark - 4508,CLARK,FALSE,32003-4508,4508,bennetm,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,bidenj,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,buttigiegp,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,delaneyj,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,gabbardt,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,klobuchara,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,patrickd,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,sandersb,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,steyert,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,warrene,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,yanga,4508,4508_Clark - 4508,0,0,4,14
Clark - 4508,CLARK,FALSE,32003-4508,4508,uncommitted,4508,4508_Clark - 4508,0,0,4,14
Clark - 4507,CLARK,FALSE,32003-4507,4507,bennetm,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,bidenj,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,buttigiegp,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,delaneyj,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,gabbardt,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,klobuchara,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,patrickd,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,sandersb,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,steyert,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,warrene,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,yanga,4507,4507_Clark - 4507,0,0,4,25
Clark - 4507,CLARK,FALSE,32003-4507,4507,uncommitted,4507,4507_Clark - 4507,0,0,4,25
Clark - 4506,CLARK,FALSE,32003-4506,4506,bennetm,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,bidenj,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,buttigiegp,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,delaneyj,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,gabbardt,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,klobuchara,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,patrickd,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,sandersb,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,steyert,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,warrene,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,yanga,4506,4506_Clark - 4506,0,0,4,14
Clark - 4506,CLARK,FALSE,32003-4506,4506,uncommitted,4506,4506_Clark - 4506,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,bennetm,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,bidenj,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,buttigiegp,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,delaneyj,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,gabbardt,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,klobuchara,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,patrickd,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,sandersb,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,steyert,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,warrene,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,yanga,4505,4505_Clark - 4505,0,0,4,14
Clark - 4505,CLARK,FALSE,32003-4505,4505,uncommitted,4505,4505_Clark - 4505,0,0,4,14
Clark - 4504,CLARK,FALSE,32003-4504,4504,bennetm,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,bidenj,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,buttigiegp,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,delaneyj,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,gabbardt,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,klobuchara,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,patrickd,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,sandersb,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,steyert,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,warrene,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,yanga,4504,4504_Clark - 4504,0,0,4,27
Clark - 4504,CLARK,FALSE,32003-4504,4504,uncommitted,4504,4504_Clark - 4504,0,0,4,27
Clark - 4502,CLARK,FALSE,32003-4502,4502,bennetm,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,bidenj,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,buttigiegp,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,delaneyj,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,gabbardt,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,klobuchara,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,patrickd,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,sandersb,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,steyert,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,warrene,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,yanga,4502,4502_Clark - 4502,0,0,4,12
Clark - 4502,CLARK,FALSE,32003-4502,4502,uncommitted,4502,4502_Clark - 4502,0,0,4,12
Clark - 4501,CLARK,FALSE,32003-4501,4501,bennetm,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,bidenj,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,buttigiegp,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,delaneyj,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,gabbardt,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,klobuchara,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,patrickd,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,sandersb,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,steyert,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,warrene,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,yanga,4501,4501_Clark - 4501,0,0,4,20
Clark - 4501,CLARK,FALSE,32003-4501,4501,uncommitted,4501,4501_Clark - 4501,0,0,4,20
Clark - 4500,CLARK,FALSE,32003-4500,4500,bennetm,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,bidenj,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,buttigiegp,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,delaneyj,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,gabbardt,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,klobuchara,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,patrickd,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,sandersb,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,steyert,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,warrene,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,yanga,4500,4500_Clark - 4500,0,0,4,9
Clark - 4500,CLARK,FALSE,32003-4500,4500,uncommitted,4500,4500_Clark - 4500,0,0,4,9
Clark - 4467,CLARK,FALSE,32003-4467,4467,bennetm,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,bidenj,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,buttigiegp,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,delaneyj,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,gabbardt,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,klobuchara,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,patrickd,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,sandersb,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,steyert,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,warrene,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,yanga,4467,4467_Clark - 4467,0,0,4,16
Clark - 4467,CLARK,FALSE,32003-4467,4467,uncommitted,4467,4467_Clark - 4467,0,0,4,16
Clark - 4463,CLARK,FALSE,32003-4463,4463,bennetm,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,bidenj,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,buttigiegp,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,delaneyj,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,gabbardt,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,klobuchara,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,patrickd,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,sandersb,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,steyert,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,warrene,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,yanga,4463,4463_Clark - 4463,0,0,1,1
Clark - 4463,CLARK,FALSE,32003-4463,4463,uncommitted,4463,4463_Clark - 4463,0,0,1,1
Clark - 4461,CLARK,FALSE,32003-4461,4461,bennetm,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,bidenj,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,buttigiegp,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,delaneyj,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,gabbardt,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,klobuchara,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,patrickd,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,sandersb,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,steyert,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,warrene,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,yanga,4461,4461_Clark - 4461,0,0,4,26
Clark - 4461,CLARK,FALSE,32003-4461,4461,uncommitted,4461,4461_Clark - 4461,0,0,4,26
Clark - 4454,CLARK,FALSE,32003-4454,4454,bennetm,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,bidenj,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,buttigiegp,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,delaneyj,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,gabbardt,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,klobuchara,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,patrickd,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,sandersb,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,steyert,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,warrene,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,yanga,4454,4454_Clark - 4454,0,0,4,1
Clark - 4454,CLARK,FALSE,32003-4454,4454,uncommitted,4454,4454_Clark - 4454,0,0,4,1
Clark - 4434,CLARK,TRUE,32003-4434,4434,bennetm,4434,4434_Clark - 4434,0,0,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,bidenj,4434,4434_Clark - 4434,1,0,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,buttigiegp,4434,4434_Clark - 4434,1,0,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,delaneyj,4434,4434_Clark - 4434,0,0,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,gabbardt,4434,4434_Clark - 4434,0,0,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,klobuchara,4434,4434_Clark - 4434,1,2,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,patrickd,4434,4434_Clark - 4434,0,0,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,sandersb,4434,4434_Clark - 4434,2,2,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,steyert,4434,4434_Clark - 4434,1,0,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,warrene,4434,4434_Clark - 4434,2,2,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,yanga,4434,4434_Clark - 4434,0,0,4,2
Clark - 4434,CLARK,TRUE,32003-4434,4434,uncommitted,4434,4434_Clark - 4434,0,0,4,2
Clark - 4415,CLARK,FALSE,32003-4415,4415,bennetm,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,bidenj,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,buttigiegp,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,delaneyj,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,gabbardt,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,klobuchara,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,patrickd,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,sandersb,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,steyert,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,warrene,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,yanga,4415,4415_Clark - 4415,0,0,4,10
Clark - 4415,CLARK,FALSE,32003-4415,4415,uncommitted,4415,4415_Clark - 4415,0,0,4,10
Clark - 4387,CLARK,FALSE,32003-4387,4387,bennetm,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,bidenj,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,buttigiegp,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,delaneyj,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,gabbardt,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,klobuchara,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,patrickd,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,sandersb,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,steyert,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,warrene,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,yanga,4387,4387_Clark - 4387,0,0,1,24
Clark - 4387,CLARK,FALSE,32003-4387,4387,uncommitted,4387,4387_Clark - 4387,0,0,1,24
Clark - 4384,CLARK,FALSE,32003-4384,4384,bennetm,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,bidenj,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,buttigiegp,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,delaneyj,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,gabbardt,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,klobuchara,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,patrickd,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,sandersb,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,steyert,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,warrene,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,yanga,4384,4384_Clark - 4384,0,0,1,12
Clark - 4384,CLARK,FALSE,32003-4384,4384,uncommitted,4384,4384_Clark - 4384,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,bennetm,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,bidenj,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,buttigiegp,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,delaneyj,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,gabbardt,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,klobuchara,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,patrickd,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,sandersb,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,steyert,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,warrene,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,yanga,4381,4381_Clark - 4381,0,0,1,12
Clark - 4381,CLARK,FALSE,32003-4381,4381,uncommitted,4381,4381_Clark - 4381,0,0,1,12
Clark - 4310,CLARK,FALSE,32003-4310,4310,bennetm,4310,4310_Clark - 4310,0,0,4,17
Clark - 4310,CLARK,FALSE,32003-4310,4310,bidenj,4310,4310_Clark - 4310,0,0,4,17
